,id,host_id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
10173,33561618,243275525,YAU TSIM MONG,22.32115,114.16201000000001,Private room,211,1,3,2,0
10174,33563194,104176975,YAU TSIM MONG,22.32476,114.1694,Private room,297,30,0,1,362
10175,33563287,38297048,CENTRAL & WESTERN,22.283720000000002,114.14813000000001,Private room,1001,5,1,3,99
10176,33563700,100431832,WAN CHAI,22.27885,114.18432,Entire home/apt,360,2,7,1,4
10178,33565855,182150019,YAU TSIM MONG,22.30958,114.16911,Entire home/apt,798,1,10,44,93
10179,33566045,182150019,YAU TSIM MONG,22.30998,114.16973999999999,Entire home/apt,798,1,8,44,120
10180,33566134,182150019,YAU TSIM MONG,22.31042,114.16955,Entire home/apt,798,1,9,44,147
10181,33566187,182150019,YAU TSIM MONG,22.30973,114.17101000000001,Entire home/apt,2003,1,7,44,143
10182,33566249,182150019,YAU TSIM MONG,22.31101,114.1708,Entire home/apt,798,1,4,44,161
10183,33566948,41216955,YAU TSIM MONG,22.297060000000002,114.1709,Entire home/apt,947,3,4,4,60
10184,33568137,252943866,YAU TSIM MONG,22.304289999999998,114.17159,Private room,399,1,3,3,361
10186,33568803,252943866,YAU TSIM MONG,22.30611,114.16983,Private room,399,1,0,3,348
10187,33568882,252952476,YAU TSIM MONG,22.319010000000002,114.16751000000001,Entire home/apt,798,14,0,1,32
10189,33569304,7518056,YAU TSIM MONG,22.3139,114.17067,Shared room,227,29,0,484,364
10190,33569305,138649185,YAU TSIM MONG,22.29899,114.1704,Entire home/apt,696,27,0,83,364
10191,33569594,50172398,YAU TSIM MONG,22.31681,114.17119,Private room,297,1,1,38,122
10192,33570183,247949666,YAU TSIM MONG,22.296879999999998,114.17636,Private room,642,1,9,11,328
10193,33570228,247949666,YAU TSIM MONG,22.29853,114.1749,Private room,642,1,2,11,339
10194,33570517,156409670,YAU TSIM MONG,22.298779999999997,114.17143,Entire home/apt,712,28,0,63,364
10195,33571944,156409670,WAN CHAI,22.25765,114.19044,Entire home/apt,704,28,0,63,364
10196,33572449,252760446,YAU TSIM MONG,22.29822,114.17257,Private room,579,1,37,5,53
10197,33572899,252760446,YAU TSIM MONG,22.2968,114.17137,Private room,579,1,39,5,74
10198,33574848,243611445,YAU TSIM MONG,22.309260000000002,114.17012,Private room,391,2,5,17,60
10199,33575143,21591327,YAU TSIM MONG,22.30613,114.17125,Entire home/apt,696,1,3,81,11
10200,33575460,21591327,YAU TSIM MONG,22.30582,114.17146000000001,Entire home/apt,383,1,1,81,21
10202,33578762,243611445,YAU TSIM MONG,22.30944,114.17034,Private room,383,2,4,17,58
10203,33583976,50172398,YAU TSIM MONG,22.31737,114.17096000000001,Private room,352,1,1,38,189
10207,33591332,198109516,WAN CHAI,22.2802,114.18611000000001,Private room,477,28,0,37,306
10208,33592006,28970362,CENTRAL & WESTERN,22.2835,114.15397,Entire home/apt,853,2,2,1,0
10209,33592364,44965195,CENTRAL & WESTERN,22.2861,114.13383,Entire home/apt,775,9,3,1,244
10210,33596250,202024759,YAU TSIM MONG,22.31674,114.17211999999999,Entire home/apt,1001,4,3,2,79
10212,33598828,247767492,YAU TSIM MONG,22.30671,114.17163000000001,Private room,602,1,1,4,364
10214,33601152,21591327,YAU TSIM MONG,22.30529,114.17291999999999,Entire home/apt,1322,1,0,81,315
10215,33601770,247949666,YAU TSIM MONG,22.29685,114.17442,Private room,681,1,1,11,349
10216,33601809,138649185,YAU TSIM MONG,22.296770000000002,114.1706,Entire home/apt,649,28,0,83,364
10219,33603606,37289493,YAU TSIM MONG,22.3158,114.17043000000001,Private room,2159,1,0,28,304
10220,33603681,156409670,WAN CHAI,22.25943,114.19061,Entire home/apt,485,28,0,63,364
10221,33607894,248244659,CENTRAL & WESTERN,22.28275,114.15438,Private room,454,1,1,13,363
10223,33619515,4523356,WAN CHAI,22.28073,114.18236,Private room,501,2,2,1,2
10224,33619607,252090691,YAU TSIM MONG,22.30065,114.18638,Private room,469,1,4,3,350
10225,33621534,50172398,YAU TSIM MONG,22.31716,114.17006,Private room,454,1,2,38,153
10226,33622248,252988390,CENTRAL & WESTERN,22.282120000000003,114.15085,Entire home/apt,602,1,1,1,0
10228,33625913,26442782,YAU TSIM MONG,22.3058,114.17033,Entire home/apt,900,2,1,6,220
10231,33642685,146250517,YAU TSIM MONG,22.314970000000002,114.175,Entire home/apt,532,1,0,14,127
10232,33643269,249976812,WAN CHAI,22.27616,114.18075,Shared room,141,1,5,10,173
10233,33643985,21591327,YAU TSIM MONG,22.30494,114.17159,Entire home/apt,462,1,0,81,295
10234,33644700,249976812,WAN CHAI,22.276510000000002,114.1803,Shared room,149,2,1,10,178
10236,33645050,26443558,WAN CHAI,22.278879999999997,114.1747,Entire home/apt,618,5,1,2,58
10238,33647670,6633807,YAU TSIM MONG,22.30033,114.17517,Entire home/apt,876,2,8,22,328
10240,33666121,184766,CENTRAL & WESTERN,22.28208,114.14961000000001,Entire home/apt,798,2,1,1,1
10242,33666696,253747078,YAU TSIM MONG,22.30007,114.17551999999999,Entire home/apt,868,1,23,1,48
10243,33669543,162951799,CENTRAL & WESTERN,22.284229999999997,114.15078999999999,Entire home/apt,649,12,0,1,0
10244,33669941,253771064,YAU TSIM MONG,22.30474,114.16615,Entire home/apt,1486,1,6,1,147
10245,33669964,133405196,YAU TSIM MONG,22.31928,114.17023999999999,Shared room,102,1,0,4,364
10246,33670956,251304024,YAU TSIM MONG,22.29567,114.17165,Private room,477,5,0,1,89
10247,33673238,87252261,CENTRAL & WESTERN,22.28857,114.14481,Entire home/apt,1001,1,1,1,132
10248,33674329,13973242,CENTRAL & WESTERN,22.283089999999998,114.12603,Entire home/apt,587,2,9,1,0
10249,33675745,55280680,YAU TSIM MONG,22.32488,114.16107,Private room,399,1,0,1,90
10250,33675847,128050037,YAU TSIM MONG,22.31325,114.17013,Entire home/apt,1299,1,5,3,73
10252,33678722,201829805,YAU TSIM MONG,22.30508,114.16995,Entire home/apt,649,1,2,1,54
10254,33690299,253957182,YAU TSIM MONG,22.297929999999997,114.17412,Entire home/apt,649,3,0,1,93
10255,33691806,132420734,CENTRAL & WESTERN,22.28632,114.14708999999999,Entire home/apt,853,2,4,1,17
10256,33692431,249976812,WAN CHAI,22.277639999999998,114.18048999999999,Shared room,164,2,2,10,180
10257,33696516,52497507,YAU TSIM MONG,22.325779999999998,114.16689,Entire home/apt,751,2,0,11,42
10258,33699497,2767294,WAN CHAI,22.25907,114.19128,Private room,563,2,0,3,322
10259,33699807,254025367,YAU TSIM MONG,22.3034,114.18455,Private room,250,15,0,1,8
10260,33700562,165301126,WAN CHAI,22.27799,114.1708,Entire home/apt,798,3,1,1,0
10261,33702252,81117583,YAU TSIM MONG,22.31629,114.17238,Private room,477,2,5,3,364
10262,33702846,138649185,WAN CHAI,22.2818,114.18177,Entire home/apt,735,28,0,83,364
10264,33704512,162963813,CENTRAL & WESTERN,22.28227,114.12406999999999,Shared room,250,1,0,2,180
10266,33706191,162963813,CENTRAL & WESTERN,22.28129,114.1252,Shared room,1698,1,0,2,180
10268,33706947,196723966,CENTRAL & WESTERN,22.28132,114.15408000000001,Entire home/apt,1001,1,12,3,88
10269,33707278,7518056,WAN CHAI,22.25855,114.19213,Private room,110,29,0,484,325
10270,33716581,235471946,WAN CHAI,22.26856,114.18323999999998,Entire home/apt,1502,1,0,3,0
10271,33719104,156991761,WAN CHAI,22.27417,114.17435,Private room,548,3,1,4,145
10272,33721564,142724646,CENTRAL & WESTERN,22.28567,114.15033000000001,Entire home/apt,798,4,3,2,0
10275,33725503,238687283,YAU TSIM MONG,22.2986,114.17246000000002,Shared room,203,1,0,3,355
10277,33726057,46201805,YAU TSIM MONG,22.30386,114.17356000000001,Private room,329,1,2,18,90
10279,33728348,5952257,CENTRAL & WESTERN,22.28606,114.15003,Entire home/apt,1565,2,1,2,31
10283,33729816,81117583,YAU TSIM MONG,22.31663,114.17107,Private room,688,2,4,3,364
10284,33730157,156409670,WAN CHAI,22.2799,114.18235,Entire home/apt,712,26,0,63,364
10285,33730490,81117583,YAU TSIM MONG,22.31665,114.17124,Private room,978,2,3,3,364
10286,33730961,99299723,CENTRAL & WESTERN,22.280920000000002,114.15281999999999,Private room,587,5,0,2,0
10287,33733736,119743264,YAU TSIM MONG,22.29707,114.17339,Private room,798,1,0,14,258
10288,33733770,248244659,YAU TSIM MONG,22.296889999999998,114.17227,Private room,454,1,1,13,365
10289,33734331,7518056,WAN CHAI,22.25846,114.19017,Private room,227,29,0,484,364
10290,33734509,252218926,WAN CHAI,22.27856,114.18731000000001,Entire home/apt,908,1,2,2,57
10291,33734772,7518056,WAN CHAI,22.277479999999997,114.17815,Private room,149,29,0,484,364
10292,33735012,7518056,WAN CHAI,22.27753,114.18056000000001,Private room,219,29,0,484,364
10293,33735212,16635433,CENTRAL & WESTERN,22.280920000000002,114.15038,Entire home/apt,1001,4,1,1,15
10294,33735229,7518056,CENTRAL & WESTERN,22.28107,114.15093999999999,Private room,211,29,0,484,247
10295,33735515,7518056,CENTRAL & WESTERN,22.28108,114.15083999999999,Private room,243,29,0,484,364
10296,33736236,7518056,CENTRAL & WESTERN,22.28141,114.15076,Private room,219,29,0,484,365
10298,33737344,240701646,CENTRAL & WESTERN,22.28898,114.14576000000001,Private room,156,1,0,1,18
10299,33739045,175636723,WAN CHAI,22.27776,114.17268999999999,Entire home/apt,1103,4,3,7,52
10300,33740513,21901134,YAU TSIM MONG,22.306179999999998,114.17138999999999,Private room,602,2,1,6,365
10301,33751233,240526225,YAU TSIM MONG,22.3163,114.17066000000001,Entire home/apt,751,1,12,17,50
10302,33751314,249976812,WAN CHAI,22.276999999999997,114.18123999999999,Shared room,211,2,0,10,180
10303,33754166,14861546,CENTRAL & WESTERN,22.28509,114.15405,Entire home/apt,657,30,0,100,364
10304,33754629,14861546,CENTRAL & WESTERN,22.28438,114.15398,Entire home/apt,657,30,0,100,364
10305,33754635,14861546,CENTRAL & WESTERN,22.28487,114.15546,Entire home/apt,759,60,0,100,364
10306,33755086,14861546,CENTRAL & WESTERN,22.28415,114.15494,Entire home/apt,759,30,0,100,364
10307,33755154,14861546,CENTRAL & WESTERN,22.286089999999998,114.15562,Entire home/apt,657,60,0,100,364
10308,33755304,7518056,WAN CHAI,22.285870000000003,114.19238999999999,Private room,172,29,0,484,292
10309,33755818,38737531,YAU TSIM MONG,22.3216,114.16691999999999,Entire home/apt,837,1,11,3,83
10310,33756911,14861546,CENTRAL & WESTERN,22.28506,114.15406999999999,Entire home/apt,532,60,0,100,364
10311,33757137,7518056,WAN CHAI,22.25945,114.1901,Entire home/apt,235,29,0,484,364
10312,33757278,14861546,CENTRAL & WESTERN,22.28438,114.15355,Entire home/apt,602,15,0,100,364
10313,33757316,14861546,CENTRAL & WESTERN,22.28487,114.15433999999999,Entire home/apt,657,30,0,100,364
10314,33757340,2950067,YAU TSIM MONG,22.30002,114.17369,Private room,352,1,2,5,269
10315,33757554,209287878,WAN CHAI,22.27683,114.16944,Entire home/apt,876,4,3,4,179
10316,33757658,2950067,YAU TSIM MONG,22.29926,114.17558000000001,Private room,344,1,1,5,271
10317,33757787,195508126,YAU TSIM MONG,22.31397,114.16876,Shared room,149,90,0,5,205
10318,33758165,212722047,YAU TSIM MONG,22.31075,114.17086,Private room,501,1,0,1,0
10319,33758173,254467413,CENTRAL & WESTERN,22.283279999999998,114.12858999999999,Private room,501,1,0,6,1
10320,33758223,254467413,CENTRAL & WESTERN,22.28305,114.1275,Private room,501,1,0,6,1
10321,33758305,181627524,YAU TSIM MONG,22.295920000000002,114.1719,Entire home/apt,649,1,15,13,264
10322,33758312,254467413,CENTRAL & WESTERN,22.28387,114.12718000000001,Private room,501,1,0,6,1
10323,33758481,254467413,CENTRAL & WESTERN,22.282329999999998,114.12726,Private room,501,1,0,6,1
10324,33758579,254467413,CENTRAL & WESTERN,22.28189,114.12688,Private room,501,1,0,6,1
10327,33761005,45365909,YAU TSIM MONG,22.32474,114.16299,Private room,9999,7,0,3,365
10328,33761708,156409670,CENTRAL & WESTERN,22.2853,114.14806999999999,Entire home/apt,688,28,0,63,364
10329,33762345,156409670,CENTRAL & WESTERN,22.284879999999998,114.14701000000001,Entire home/apt,454,28,0,63,364
10330,33762675,138649185,CENTRAL & WESTERN,22.285220000000002,114.14855,Entire home/apt,712,28,0,83,364
10331,33764098,7518056,CENTRAL & WESTERN,22.28625,114.15103,Private room,266,29,0,484,364
10333,33764823,141949525,WAN CHAI,22.27882,114.17568,Private room,250,1,2,4,285
10334,33764947,7518056,YAU TSIM MONG,22.3009,114.17555,Private room,274,29,0,484,364
10335,33765278,7518056,WAN CHAI,22.2786,114.18008999999999,Private room,235,29,0,484,364
10336,33769484,7518056,YAU TSIM MONG,22.31031,114.17208000000001,Private room,235,29,0,484,364
10337,33769915,7518056,CENTRAL & WESTERN,22.28825,114.14301,Private room,258,29,0,484,364
10338,33770138,239742599,YAU TSIM MONG,22.31737,114.17159,Entire home/apt,978,1,0,7,262
10339,33772351,248244659,YAU TSIM MONG,22.296120000000002,114.17206999999999,Private room,454,1,0,13,365
10340,33772627,246298690,YAU TSIM MONG,22.29663,114.17156999999999,Private room,211,1,0,14,0
10341,33773222,242491712,YAU TSIM MONG,22.296870000000002,114.17301,Private room,227,1,9,9,40
10343,33785576,246298690,YAU TSIM MONG,22.29634,114.17213999999998,Private room,211,1,0,14,0
10344,33786415,156409670,WAN CHAI,22.28184,114.18505,Entire home/apt,1189,27,0,63,364
10346,33788965,15262785,YAU TSIM MONG,22.32002,114.16967,Entire home/apt,1486,1,0,9,269
10347,33792620,181627524,YAU TSIM MONG,22.297729999999998,114.17135,Entire home/apt,454,1,11,13,324
10348,33793233,138649185,WAN CHAI,22.28059,114.18699,Entire home/apt,1181,28,0,83,364
10349,33793932,255010163,WAN CHAI,22.28122,114.18478,Private room,501,1,13,7,285
10351,33796301,119552272,CENTRAL & WESTERN,22.286270000000002,114.14746000000001,Entire home/apt,853,2,1,2,6
10352,33796432,7518056,YAU TSIM MONG,22.31912,114.17168999999998,Private room,188,29,0,484,347
10354,33797640,7518056,YAU TSIM MONG,22.31231,114.17053999999999,Private room,235,29,0,484,364
10355,33797998,13616765,WAN CHAI,22.27396,114.17393,Entire home/apt,876,2,3,2,0
10358,33800995,241822707,WAN CHAI,22.2778,114.17832,Entire home/apt,485,1,4,1,70
10361,33802737,31837928,YAU TSIM MONG,22.32236,114.16833999999999,Entire home/apt,798,2,8,3,43
10363,33810314,217504943,YAU TSIM MONG,22.31918,114.16805,Private room,329,1,0,10,295
10365,33810763,250593623,YAU TSIM MONG,22.29795,114.16831,Private room,399,1,1,9,180
10366,33810817,250593623,YAU TSIM MONG,22.29627,114.16888,Private room,649,1,0,9,12
10367,33810849,250593623,YAU TSIM MONG,22.29759,114.16785,Private room,297,1,0,9,14
10369,33810882,250593623,YAU TSIM MONG,22.29603,114.17023,Private room,454,1,1,9,163
10370,33810938,250593623,YAU TSIM MONG,22.29678,114.17192,Private room,477,1,0,9,158
10371,33810953,250593623,YAU TSIM MONG,22.29735,114.1682,Private room,329,1,0,9,114
10372,33810978,250593623,YAU TSIM MONG,22.295820000000003,114.16887,Private room,422,1,0,9,145
10373,33811003,250593623,YAU TSIM MONG,22.29619,114.16898,Private room,422,1,2,9,156
10374,33811139,250593623,YAU TSIM MONG,22.29606,114.16825,Private room,548,1,0,9,143
10375,33811759,46753419,WAN CHAI,22.27869,114.17998,Entire home/apt,1158,4,9,11,66
10376,33812043,252943866,YAU TSIM MONG,22.30585,114.17058,Private room,282,1,0,3,349
10378,33813408,7518056,CENTRAL & WESTERN,22.28192,114.12776000000001,Entire home/apt,250,29,0,484,334
10379,33813653,7518056,CENTRAL & WESTERN,22.28285,114.15211000000001,Private room,243,29,0,484,364
10381,33815954,240790745,YAU TSIM MONG,22.3011,114.17671000000001,Entire home/apt,2996,1,7,17,329
10382,33818880,7518056,WAN CHAI,22.27846,114.17893000000001,Private room,219,29,0,484,364
10383,33819149,7518056,CENTRAL & WESTERN,22.28144,114.15093,Private room,266,29,0,484,364
10384,33819952,7518056,WAN CHAI,22.25796,114.19046999999999,Private room,250,29,0,484,364
10385,33820648,248244659,YAU TSIM MONG,22.299970000000002,114.17093999999999,Private room,454,1,1,13,365
10386,33820688,248244659,YAU TSIM MONG,22.2972,114.17191000000001,Private room,454,1,0,13,365
10387,33820924,7518056,WAN CHAI,22.25897,114.19158,Private room,313,29,0,484,364
10388,33821976,14626463,YAU TSIM MONG,22.29755,114.17199,Private room,798,1,1,4,365
10389,33822538,120144424,YAU TSIM MONG,22.30484,114.16872,Private room,696,1,0,11,336
10390,33822697,120144424,YAU TSIM MONG,22.30639,114.16893,Private room,305,1,1,11,342
10392,33823278,7518056,YAU TSIM MONG,22.29724,114.17528999999999,Entire home/apt,203,29,0,484,364
10393,33827353,31793780,WAN CHAI,22.27936,114.18418,Entire home/apt,1400,1,5,2,260
10394,33830015,15250266,YAU TSIM MONG,22.30145,114.17456000000001,Entire home/apt,360,2,3,3,104
10395,33830114,15250266,YAU TSIM MONG,22.30114,114.1745,Entire home/apt,688,1,8,3,251
10396,33834721,255461500,YAU TSIM MONG,22.32225,114.16863000000001,Entire home/apt,548,2,1,1,166
10397,33837721,6644903,WAN CHAI,22.27672,114.1715,Entire home/apt,1197,2,1,1,35
10398,33838866,181627524,YAU TSIM MONG,22.297320000000003,114.17323999999999,Entire home/apt,454,1,12,13,326
10399,33839484,10346633,CENTRAL & WESTERN,22.28592,114.14233999999999,Private room,383,15,0,1,316
10400,33841477,239742599,YAU TSIM MONG,22.31403,114.17108,Entire home/apt,978,1,0,7,282
10401,33842134,34789479,WAN CHAI,22.27928,114.18198000000001,Entire home/apt,1400,1,0,18,90
10402,33842139,34789479,WAN CHAI,22.27867,114.18791999999999,Entire home/apt,1400,1,0,18,89
10403,33843631,51543188,YAU TSIM MONG,22.31756,114.17043999999999,Private room,696,1,0,5,357
10404,33843656,11193106,CENTRAL & WESTERN,22.28094,114.15423,Entire home/apt,798,1,0,1,10
10406,33845116,243138663,YAU TSIM MONG,22.2994,114.17348999999999,Entire home/apt,1651,1,10,5,176
10407,33847614,35831000,CENTRAL & WESTERN,22.28556,114.13365,Entire home/apt,602,2,10,1,28
10408,33848303,75887178,CENTRAL & WESTERN,22.28012,114.15235,Private room,399,1,2,1,0
10409,33850085,243138663,YAU TSIM MONG,22.31812,114.16831,Entire home/apt,509,1,10,5,141
10410,33859642,12017548,CENTRAL & WESTERN,22.28724,114.14836000000001,Entire home/apt,798,30,0,1,40
10411,33859777,65022990,CENTRAL & WESTERN,22.28728,114.14675,Entire home/apt,1001,1,0,1,11
10413,33862203,255549053,YAU TSIM MONG,22.296129999999998,114.17339,Private room,352,1,1,2,322
10414,33863552,255549053,YAU TSIM MONG,22.2972,114.17413,Private room,352,1,1,2,332
10419,33866736,255726468,YAU TSIM MONG,22.297729999999998,114.17083000000001,Private room,665,1,2,2,330
10420,33866785,255726468,YAU TSIM MONG,22.298389999999998,114.17239,Private room,602,1,1,2,330
10421,33868503,239728179,YAU TSIM MONG,22.29915,114.17288,Entire home/apt,368,90,6,1,0
10422,33869603,181627524,YAU TSIM MONG,22.297629999999998,114.1715,Entire home/apt,751,1,12,13,306
10423,33874046,79003602,WAN CHAI,22.276999999999997,114.18145,Entire home/apt,696,1,8,21,161
10426,33883203,29612655,CENTRAL & WESTERN,22.28527,114.14877,Entire home/apt,462,2,2,1,20
10427,33883204,249976812,WAN CHAI,22.27669,114.17997,Shared room,235,2,0,10,180
10428,33884407,2625423,CENTRAL & WESTERN,22.28441,114.13048,Entire home/apt,798,3,2,2,116
10430,33886483,7518056,WAN CHAI,22.25842,114.19185,Private room,282,29,0,484,364
10431,33886495,7518056,WAN CHAI,22.25841,114.19039,Private room,203,29,0,484,364
10432,33887341,7518056,WAN CHAI,22.2783,114.18183,Private room,164,29,0,484,253
10433,33887784,7518056,WAN CHAI,22.25965,114.19206000000001,Entire home/apt,767,29,0,484,364
10434,33890874,247949666,YAU TSIM MONG,22.29835,114.17633000000001,Private room,798,1,11,11,331
10435,33892690,105011746,YAU TSIM MONG,22.29726,114.1711,Entire home/apt,2777,4,0,4,365
10436,33893203,26087848,WAN CHAI,22.27788,114.17981,Entire home/apt,360,5,0,1,0
10437,33894831,255959402,YAU TSIM MONG,22.31994,114.1698,Entire home/apt,2277,1,0,1,90
10438,33895504,90888167,CENTRAL & WESTERN,22.286839999999998,114.1411,Private room,297,1,3,1,171
10439,33895642,4584648,WAN CHAI,22.25914,114.19018999999999,Entire home/apt,282,29,0,80,364
