,id,host_id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,cen_lat,cen_long,distance
230,1838603,1375696,WAN CHAI,22.27698,114.1706,Private room,767,1,4,18,191,22.275147891304314,114.18205756086955,1.195660898326048
231,1838607,1375696,WAN CHAI,22.2782,114.17003000000001,Private room,665,1,21,18,176,22.275147891304314,114.18205756086955,1.2824697399549778
232,1838612,1375696,WAN CHAI,22.2773,114.17055,Private room,665,1,14,18,187,22.275147891304314,114.18205756086955,1.207264645102151
233,1838620,1375696,WAN CHAI,22.27674,114.17053,Private room,610,1,16,18,187,22.275147891304314,114.18205756086955,1.198529387749097
234,1838624,1375696,WAN CHAI,22.276529999999998,114.17203,Private room,876,1,5,18,192,22.275147891304314,114.18205756086955,1.0425276181760013
235,1849525,2767559,YAU TSIM MONG,22.31786,114.1714,Private room,892,1,2,16,360,22.3080085266259,114.17104818774976,1.0953433854504355
236,1849579,2767559,YAU TSIM MONG,22.31555,114.16928999999999,Private room,947,1,0,16,293,22.3080085266259,114.17104818774976,0.857317844866492
237,1851862,2767559,YAU TSIM MONG,22.31859,114.17028,Private room,602,1,10,16,365,22.3080085266259,114.17104818774976,1.178516414889407
238,1852093,6315448,WAN CHAI,22.285429999999998,114.19148,Entire home/apt,735,60,8,14,339,22.275147891304314,114.18205756086955,1.49809699309836
239,1852730,9674420,CENTRAL & WESTERN,22.28056,114.15086000000001,Entire home/apt,900,3,1,1,0,22.284189950400627,114.14648174742455,0.6044805218455714
240,1854378,3800609,YAU TSIM MONG,22.318170000000002,114.17204,Entire home/apt,1095,1,73,15,359,22.3080085266259,114.17104818774976,1.1337889863189259
241,1870508,4613249,WAN CHAI,22.28237,114.19171999999999,Entire home/apt,407,3,12,1,0,22.275147891304314,114.18205756086955,1.2772276978384622
242,1883287,2767559,YAU TSIM MONG,22.31658,114.16996999999999,Private room,649,1,0,16,314,22.3080085266259,114.17104818774976,0.9589336653650675
244,1895710,9672550,YAU TSIM MONG,22.31496,114.16786,Entire home/apt,587,1,102,2,71,22.3080085266259,114.17104818774976,0.8391420060421408
245,1896903,9852337,CENTRAL & WESTERN,22.28283,114.12933999999998,Entire home/apt,720,3,2,1,0,22.284189950400627,114.14648174742455,1.7690869228463761
246,1906974,9897606,YAU TSIM MONG,22.318929999999998,114.17001,Private room,383,1,201,6,206,22.3080085266259,114.17104818774976,1.218333916807706
247,1910291,2083001,CENTRAL & WESTERN,22.280910000000002,114.15313,Entire home/apt,853,2,163,5,357,22.284189950400627,114.14648174742455,0.7747155468949848
248,1916515,9938458,WAN CHAI,22.27599,114.17199,Private room,853,1,1,1,0,22.275147891304314,114.18205756086955,1.039488267197235
249,1922220,5181284,CENTRAL & WESTERN,22.28294,114.15276999999999,Entire home/apt,681,20,90,2,90,22.284189950400627,114.14648174742455,0.6613476283662397
250,1925530,9974814,CENTRAL & WESTERN,22.28435,114.14877,Entire home/apt,696,5,7,1,0,22.284189950400627,114.14648174742455,0.2359622038720989
252,1932513,10003636,CENTRAL & WESTERN,22.28495,114.15491000000002,Entire home/apt,1299,3,11,1,0,22.284189950400627,114.14648174742455,0.8707442750516713
253,1932651,10002884,YAU TSIM MONG,22.32103,114.16752,Entire home/apt,571,1,33,1,62,22.3080085266259,114.17104818774976,1.491778789694572
254,1934882,9239312,CENTRAL & WESTERN,22.28462,114.13458,Entire home/apt,548,3,30,1,252,22.284189950400627,114.14648174742455,1.2247359559257929
255,1937332,10023610,CENTRAL & WESTERN,22.285120000000003,114.13878000000001,Entire home/apt,853,2,2,1,0,22.284189950400627,114.14648174742455,0.7986502005149451
258,1972719,1452499,WAN CHAI,22.277810000000002,114.17253000000001,Entire home/apt,1393,3,193,7,97,22.275147891304314,114.18205756086955,1.0234198207982088
259,1980034,5735765,WAN CHAI,22.27402,114.17296,Entire home/apt,618,3,54,6,353,22.275147891304314,114.18205756086955,0.9438856816474002
260,1980699,2302770,CENTRAL & WESTERN,22.28814,114.14535,Private room,477,1,221,3,66,22.284189950400627,114.14648174742455,0.45411349533462436
261,1985824,10244810,WAN CHAI,22.26695,114.18578000000001,Entire home/apt,947,3,0,1,0,22.275147891304314,114.18205756086955,0.9881498865540922
262,2002611,10312578,CENTRAL & WESTERN,22.284270000000003,114.13076000000001,Entire home/apt,548,26,10,2,0,22.284189950400627,114.14648174742455,1.6166231682685428
263,2019027,3808879,CENTRAL & WESTERN,22.286720000000003,114.14141000000001,Private room,376,3,3,1,10,22.284189950400627,114.14648174742455,0.5924608526467859
264,2026233,10394386,WAN CHAI,22.2785,114.18257,Entire home/apt,696,1,189,4,77,22.275147891304314,114.18205756086955,0.3762121149489378
265,2028459,10394386,WAN CHAI,22.28025,114.18171000000001,Entire home/apt,900,1,192,4,64,22.275147891304314,114.18205756086955,0.5680977443362997
267,2034064,10441257,CENTRAL & WESTERN,22.27992,114.15518999999999,Entire home/apt,1197,1,9,1,0,22.284189950400627,114.14648174742455,1.0133961549904447
269,2039410,6932125,CENTRAL & WESTERN,22.28432,114.14917,Entire home/apt,947,3,82,1,93,22.284189950400627,114.14648174742455,0.27679875829364753
271,2039863,6067974,WAN CHAI,22.28492,114.19218000000001,Entire home/apt,1197,28,51,23,152,22.275147891304314,114.18205756086955,1.5042149815792418
273,2047709,413959,CENTRAL & WESTERN,22.28442,114.15198000000001,Entire home/apt,751,3,4,1,0,22.284189950400627,114.14648174742455,0.5659387037322094
274,2058555,10539238,YAU TSIM MONG,22.305999999999997,114.17039,Private room,1604,1,0,1,0,22.3080085266259,114.17104818774976,0.2332297834686231
278,2098808,10705091,CENTRAL & WESTERN,22.28753,114.14773999999998,Entire home/apt,704,2,147,10,0,22.284189950400627,114.14648174742455,0.39306642926630553
279,2099444,237000,CENTRAL & WESTERN,22.28974,114.14273,Entire home/apt,853,3,21,1,0,22.284189950400627,114.14648174742455,0.727459681512592
281,2104151,4971086,YAU TSIM MONG,22.32338,114.16933999999999,Entire home/apt,1103,1,320,10,0,22.3080085266259,114.17104818774976,1.7171595253589367
282,2130117,10867451,YAU TSIM MONG,22.2968,114.17503,Shared room,211,1,17,1,0,22.3080085266259,114.17104818774976,1.3110999481236598
283,2136096,10900287,YAU TSIM MONG,22.3051,114.16938,Private room,1001,1,0,1,0,22.3080085266259,114.17104818774976,0.36589468263444036
284,2140411,10705091,CENTRAL & WESTERN,22.28894,114.14473999999998,Entire home/apt,571,2,129,10,311,22.284189950400627,114.14648174742455,0.5574045400347345
285,2147648,2302770,CENTRAL & WESTERN,22.28406,114.14908999999999,Entire home/apt,1393,1,90,3,316,22.284189950400627,114.14648174742455,0.26858392773922224
288,2161352,6070003,YAU TSIM MONG,22.3043,114.17081999999999,Private room,696,15,2,14,180,22.3080085266259,114.17104818774976,0.4127776423110596
289,2165914,472313,WAN CHAI,22.282429999999998,114.18623999999998,Entire home/apt,1197,31,18,1,0,22.275147891304314,114.18205756086955,0.9164131393710038
292,2184084,10713209,CENTRAL & WESTERN,22.28204,114.13888,Entire home/apt,1956,30,20,1,365,22.284189950400627,114.14648174742455,0.8173574421794777
293,2186111,10428889,YAU TSIM MONG,22.312620000000003,114.16973,Private room,282,29,0,3,202,22.3080085266259,114.17104818774976,0.5300666916602303
294,2188122,11157441,YAU TSIM MONG,22.30074,114.1773,Entire home/apt,391,4,56,2,217,22.3080085266259,114.17104818774976,1.0322487502917557
295,2189567,11166763,CENTRAL & WESTERN,22.28365,114.14861,Entire home/apt,548,7,7,1,0,22.284189950400627,114.14648174742455,0.22691613926505538
297,2190412,10957472,CENTRAL & WESTERN,22.279120000000002,114.15361000000001,Entire home/apt,2097,2,54,2,358,22.284189950400627,114.14648174742455,0.9244883984226419
298,2190971,6110860,YAU TSIM MONG,22.30927,114.17056000000001,Shared room,125,1,56,32,365,22.3080085266259,114.17104818774976,0.14889525743244947
299,2213514,11290872,CENTRAL & WESTERN,22.28247,114.14645,Entire home/apt,1197,1,10,1,0,22.284189950400627,114.14648174742455,0.1911575597705772
300,2228863,5009801,CENTRAL & WESTERN,22.28196,114.15137,Entire home/apt,900,2,55,1,0,22.284189950400627,114.14648174742455,0.5604064480876599
301,2229877,3776595,WAN CHAI,22.276120000000002,114.17448999999999,Entire home/apt,1001,4,176,8,59,22.275147891304314,114.18205756086955,0.7856492308034074
302,2246101,1452499,WAN CHAI,22.27889,114.17146000000001,Entire home/apt,1549,3,149,7,274,22.275147891304314,114.18205756086955,1.166402764314044
303,2269506,1306308,CENTRAL & WESTERN,22.28051,114.15347,Entire home/apt,1377,2,128,2,194,22.284189950400627,114.14648174742455,0.8267930070570849
304,2272136,548455,YAU TSIM MONG,22.30187,114.17631000000002,Entire home/apt,1158,2,21,1,314,22.3080085266259,114.17104818774976,0.8706138952600669
308,2316236,11826535,CENTRAL & WESTERN,22.28565,114.15292,Entire home/apt,798,28,9,1,365,22.284189950400627,114.14648174742455,0.6816063475420632
309,2329856,6811924,YAU TSIM MONG,22.30164,114.17448,Entire home/apt,454,2,151,30,297,22.3080085266259,114.17104818774976,0.7907782650162651
310,2330370,6811924,YAU TSIM MONG,22.30258,114.17368,Entire home/apt,634,28,58,30,316,22.3080085266259,114.17104818774976,0.6611483959949509
312,2339680,6811924,YAU TSIM MONG,22.3019,114.17594,Entire home/apt,501,2,46,30,320,22.3080085266259,114.17104818774976,0.8448205034593353
313,2342794,4971086,YAU TSIM MONG,22.32111,114.16988,Entire home/apt,1502,1,180,10,241,22.3080085266259,114.17104818774976,1.4608474195993337
314,2357436,10881325,CENTRAL & WESTERN,22.28616,114.14697,Private room,548,3,17,1,81,22.284189950400627,114.14648174742455,0.22460483466371536
315,2371295,6633807,YAU TSIM MONG,22.301479999999998,114.17383000000001,Entire home/apt,618,2,271,22,220,22.3080085266259,114.17104818774976,0.779821614685545
316,2377727,3800609,YAU TSIM MONG,22.31885,114.17069,Entire home/apt,1408,1,135,15,289,22.3080085266259,114.17104818774976,1.205322573301115
317,2387260,2175353,WAN CHAI,22.27996,114.18391000000001,Entire home/apt,751,3,15,1,0,22.275147891304314,114.18205756086955,0.5676608495281046
318,2393133,304876,CENTRAL & WESTERN,22.28482,114.13993,Entire home/apt,853,2,68,12,214,22.284189950400627,114.14648174742455,0.6773147035479163
319,2401768,1375696,WAN CHAI,22.27854,114.1719,Private room,688,1,8,18,187,22.275147891304314,114.18205756086955,1.1104491020498426
320,2401875,2792919,CENTRAL & WESTERN,22.28004,114.1536,Entire home/apt,1189,14,57,1,358,22.284189950400627,114.14648174742455,0.8651142486030395
321,2427198,3776595,WAN CHAI,22.27683,114.17448999999999,Entire home/apt,1103,4,230,8,67,22.275147891304314,114.18205756086955,0.8003204772990399
322,2442588,10575316,CENTRAL & WESTERN,22.287689999999998,114.14263000000001,Entire home/apt,994,7,34,7,293,22.284189950400627,114.14648174742455,0.5550994330756103
323,2449425,12526206,YAU TSIM MONG,22.3233,114.16843999999999,Entire home/apt,297,3,0,3,0,22.3080085266259,114.17104818774976,1.7202907084650936
324,2458782,4048151,YAU TSIM MONG,22.306720000000002,114.17218999999999,Private room,336,1,59,8,193,22.3080085266259,114.17104818774976,0.1851558328280709
325,2468216,1654196,WAN CHAI,22.2749,114.1748,Entire home/apt,1001,4,92,3,143,22.275147891304314,114.18205756086955,0.7468206650947742
326,2472517,12326516,YAU TSIM MONG,22.313760000000002,114.16765,Entire home/apt,900,1,283,1,227,22.3080085266259,114.17104818774976,0.7283814203601663
327,2522202,12913949,CENTRAL & WESTERN,22.28434,114.1422,Entire home/apt,1189,3,14,1,0,22.284189950400627,114.14648174742455,0.4405889321997911
328,2524352,2767559,YAU TSIM MONG,22.31458,114.17154,Entire home/apt,2981,1,0,16,303,22.3080085266259,114.17104818774976,0.7320039953042554
329,2529065,59802,CENTRAL & WESTERN,22.28764,114.13358000000001,Entire home/apt,2973,6,3,1,0,22.284189950400627,114.14648174742455,1.3809024216662955
330,2529274,4345949,YAU TSIM MONG,22.30113,114.17345,Entire home/apt,649,1,55,3,83,22.3080085266259,114.17104818774976,0.8032730892176332
331,2532565,12970634,WAN CHAI,22.27775,114.18613,Private room,454,1,13,2,193,22.275147891304314,114.18205756086955,0.5089060105023373
332,2553749,13075687,CENTRAL & WESTERN,22.28418,114.13032,Entire home/apt,1001,1,7,1,40,22.284189950400627,114.14648174742455,1.661842877137646
333,2554982,2455123,WAN CHAI,22.27881,114.17142,Entire home/apt,250,2,2,1,11,22.275147891304314,114.18205756086955,1.16711748392657
334,2566050,12404807,YAU TSIM MONG,22.31663,114.17142,Entire home/apt,430,1,186,4,277,22.3080085266259,114.17104818774976,0.9588244249215088
335,2601928,5533945,CENTRAL & WESTERN,22.28576,114.14769,Entire home/apt,2887,14,11,4,0,22.284189950400627,114.14648174742455,0.21418615061153992
336,2602382,12970634,WAN CHAI,22.277929999999998,114.18494,Private room,399,2,22,2,193,22.275147891304314,114.18205756086955,0.4282956000101317
337,2602519,12404807,YAU TSIM MONG,22.31856,114.17175,Entire home/apt,751,1,259,4,219,22.3080085266259,114.17104818774976,1.1747513527714624
338,2604464,6070003,YAU TSIM MONG,22.303910000000002,114.17075,Entire home/apt,696,15,4,14,180,22.3080085266259,114.17104818774976,0.4564798272442707
339,2604819,12404807,YAU TSIM MONG,22.3174,114.17036,Entire home/apt,1252,1,75,4,218,22.3080085266259,114.17104818774976,1.0460238758191684
340,2612849,12404807,YAU TSIM MONG,22.31863,114.16932,Entire home/apt,751,1,211,4,231,22.3080085266259,114.17104818774976,1.1936089383050899
341,2638755,13512900,YAU TSIM MONG,22.32328,114.1704,Private room,430,1,49,1,259,22.3080085266259,114.17104818774976,1.698351943414094
342,2648857,13527132,YAU TSIM MONG,22.31981,114.16538,Entire home/apt,939,3,5,3,89,22.3080085266259,114.17104818774976,1.4350705236447208
343,2654019,1336083,CENTRAL & WESTERN,22.2829,114.15218,Entire home/apt,391,5,14,1,9,22.284189950400627,114.14648174742455,0.6032090955304771
344,2657448,11722561,CENTRAL & WESTERN,22.28109,114.15387,Entire home/apt,798,5,15,1,364,22.284189950400627,114.14648174742455,0.8341630539036082
345,2660466,13616765,WAN CHAI,22.27562,114.17216,Private room,798,3,1,2,0,22.275147891304314,114.18205756086955,1.0191386243652878
347,2674870,13686237,CENTRAL & WESTERN,22.28373,114.1503,Entire home/apt,1588,2,104,1,308,22.284189950400627,114.14648174742455,0.3959280088007231
348,2682365,3152967,CENTRAL & WESTERN,22.284670000000002,114.15123,Entire home/apt,2903,2,5,3,161,22.284189950400627,114.14648174742455,0.49114703681682387
350,2703224,10981583,YAU TSIM MONG,22.3017,114.17448,Entire home/apt,728,1,338,2,21,22.3080085266259,114.17104818774976,0.7848168156960512
351,2714547,1270196,CENTRAL & WESTERN,22.286920000000002,114.13815,Entire home/apt,790,1,2,1,0,22.284189950400627,114.14648174742455,0.9088389071280452
352,2715344,2283777,WAN CHAI,22.27957,114.18343999999999,Entire home/apt,376,2,94,16,365,22.275147891304314,114.18205756086955,0.511556277773905
353,2724571,13942214,WAN CHAI,22.28013,114.18381000000001,Entire home/apt,1604,2,94,1,51,22.275147891304314,114.18205756086955,0.5822266781755822
354,2724710,6208465,WAN CHAI,22.28195,114.18418,Entire home/apt,1682,2,48,1,51,22.275147891304314,114.18205756086955,0.7867625802594012
355,2729551,13967962,WAN CHAI,22.279329999999998,114.1826,Private room,329,2,162,3,0,22.275147891304314,114.18205756086955,0.46807275804031107
356,2740199,14021929,CENTRAL & WESTERN,22.28322,114.13038,Entire home/apt,602,3,5,2,17,22.284189950400627,114.14648174742455,1.6591834111626687
357,2749902,2973532,WAN CHAI,22.277079999999998,114.17124,Entire home/apt,1956,2,0,1,365,22.275147891304314,114.18205756086955,1.1329182424603585
358,2754259,3800609,YAU TSIM MONG,22.32006,114.17051000000001,Entire home/apt,900,1,76,15,323,22.3080085266259,114.17104818774976,1.3403637446153949
359,2757546,14106467,WAN CHAI,22.269270000000002,114.186,Private room,501,1,7,1,270,22.275147891304314,114.18205756086955,0.7687718460828327
360,2760202,2283777,WAN CHAI,22.27931,114.18328000000001,Entire home/apt,352,2,53,16,270,22.275147891304314,114.18205756086955,0.4792927407243131
361,2774853,14177354,CENTRAL & WESTERN,22.28066,114.12874,Entire home/apt,759,3,1,1,0,22.284189950400627,114.14648174742455,1.8660259344734471
362,2786955,3383055,YAU TSIM MONG,22.31191,114.17091,Entire home/apt,970,1,18,10,365,22.3080085266259,114.17104818774976,0.43378437044057977
363,2794976,3704487,YAU TSIM MONG,22.31048,114.16965,Entire home/apt,501,28,52,7,60,22.3080085266259,114.17104818774976,0.3099853674530643
364,2821355,2767559,YAU TSIM MONG,22.31614,114.17076999999999,Private room,649,1,0,16,345,22.3080085266259,114.17104818774976,0.9040633669831949
365,2821490,2767559,YAU TSIM MONG,22.3163,114.16942,Private room,3677,1,0,16,365,22.3080085266259,114.17104818774976,0.9364717263912264
366,2825823,5735765,WAN CHAI,22.27768,114.16819,Entire home/apt,618,2,45,6,335,22.275147891304314,114.18205756086955,1.4535162917588857
367,2834148,2767559,YAU TSIM MONG,22.31729,114.16915,Entire home/apt,2003,1,0,16,282,22.3080085266259,114.17104818774976,1.0497030456983865
369,2856944,13861366,CENTRAL & WESTERN,22.27508,114.15624,Entire home/apt,1784,2,27,2,359,22.284189950400627,114.14648174742455,1.4253826577151354
374,2880747,14626463,YAU TSIM MONG,22.29797,114.17055,Private room,900,1,6,4,365,22.3080085266259,114.17104818774976,1.1167076635215354
375,2883398,14737413,WAN CHAI,22.2788,114.19346999999999,Entire home/apt,501,5,4,1,0,22.275147891304314,114.18205756086955,1.2417454319359886
376,2901976,2784317,WAN CHAI,22.27436,114.17511999999999,Entire home/apt,821,1,7,1,0,22.275147891304314,114.18205756086955,0.7187600368006415
377,2909327,14861546,WAN CHAI,22.2783,114.18491000000002,Entire home/apt,422,60,6,100,335,22.275147891304314,114.18205756086955,0.45687129424549405
378,2920973,4698105,CENTRAL & WESTERN,22.283089999999998,114.12973999999998,Entire home/apt,1299,7,5,1,0,22.284189950400627,114.14648174742455,1.725822121902555
